標題,網址 
[公告] 水桶,https://www.ptt.cc/bbs/Gossiping/search?q=thread%3A%5B%E7%88%86%E5%8D%A6%5D&#43;%E9%A1%8F%E5%AF%AC%E6%81%92%E6%94%BB%E6%93%8A%E5%B0%8D%E6%89%8B%E8%B3%87%E6%96%99%E9%82%84%E6%8B%BF%E9%8C%AF%E5%A5%BD%E4%B8%9F%E8%87%89
page,452
[爆卦] 花蓮家樂福 退好退滿,https://www.ptt.cc/bbs/Gossiping/M.1452218676.A.8C6.html
[爆卦] 這有算賄選嗎？,https://www.ptt.cc/bbs/Gossiping/search?q=thread%3A%5B%E7%88%86%E5%8D%A6%5D&#43;%E8%8A%B1%E8%93%AE%E5%AE%B6%E6%A8%82%E7%A6%8F&#43;%E9%80%80%E5%A5%BD%E9%80%80%E6%BB%BF
[爆卦] 張慶忠動員里民造勢 里民可跟里長領東西?,https://www.ptt.cc/bbs/Gossiping/search?q=author%3Afocous
Re: [問卦] 三姐弟布丁好吃嗎?(已更新生活近況),https://www.ptt.cc/bbs/Gossiping/M.1452222147.A.09A.html
[爆卦] 高屏溪遭受嚴重汙染緊急停水15小時,https://www.ptt.cc/bbs/Gossiping/search?q=thread%3A%5B%E7%88%86%E5%8D%A6%5D&#43;%E9%80%99%E6%9C%89%E7%AE%97%E8%B3%84%E9%81%B8%E5%97%8E%EF%BC%9F
Re: [問卦] 三姐弟布丁好吃嗎?,https://www.ptt.cc/bbs/Gossiping/search?q=author%3AStevenchow
[爆卦] 最終場總統政見發表會網路直播列表,https://www.ptt.cc/bbs/Gossiping/M.1452241019.A.900.html
Re: [問卦] 三姐弟布丁好吃嗎?,https://www.ptt.cc/bbs/Gossiping/search?q=thread%3A%5B%E7%88%86%E5%8D%A6%5D&#43;%E5%BC%B5%E6%85%B6%E5%BF%A0%E5%8B%95%E5%93%A1%E9%87%8C%E6%B0%91%E9%80%A0%E5%8B%A2&#43;%E9%87%8C%E6%B0%91%E5%8F%AF%E8%B7%9F%E9%87%8C%E9%95%B7%E9%A0%98%E6%9D%B1%E8%A5%BF%3F
Re: [新聞] 發揮關鍵力量 台聯喊藍綠各３黨團,https://www.ptt.cc/bbs/Gossiping/search?q=author%3Acloudyriver
[公告] 水桶,https://www.ptt.cc/bbs/Gossiping/M.1452243649.A.04D.html
Re: [新聞] 林郁方批林昶佐:頭髮比女人長 心理不正常,https://www.ptt.cc/bbs/Gossiping/search?q=thread%3A%5B%E5%95%8F%E5%8D%A6%5D&#43;%E4%B8%89%E5%A7%90%E5%BC%9F%E5%B8%83%E4%B8%81%E5%A5%BD%E5%90%83%E5%97%8E%3F%28%E5%B7%B2%E6%9B%B4%E6%96%B0%E7%94%9F%E6%B4%BB%E8%BF%91%E6%B3%81%29
Fw: [爆卦] 如果軍中每個都是胡筑生 ,https://www.ptt.cc/bbs/Gossiping/search?q=author%3Aevilfirefox
Fw: [爆卦] 宋楚瑜支持開放外籍白領!,https://www.ptt.cc/bbs/Gossiping/M.1452244863.A.F1E.html
Fw: [經驗] 台南兇宅,https://www.ptt.cc/bbs/Gossiping/search?q=thread%3A%5B%E7%88%86%E5%8D%A6%5D&#43;%E9%AB%98%E5%B1%8F%E6%BA%AA%E9%81%AD%E5%8F%97%E5%9A%B4%E9%87%8D%E6%B1%99%E6%9F%93%E7%B7%8A%E6%80%A5%E5%81%9C%E6%B0%B415%E5%B0%8F%E6%99%82
[爆卦] 小綠吱代po李慶元對刪除慰問金案聲明,https://www.ptt.cc/bbs/Gossiping/search?q=author%3Aabcdeffg
[公告] 盒盒水桶,https://www.ptt.cc/bbs/Gossiping/M.1452248964.A.F03.html
Fw: [討論] 有人一樣覺得三姊弟布丁濫用同情心嗎,https://www.ptt.cc/bbs/Gossiping/search?q=thread%3A%5B%E5%95%8F%E5%8D%A6%5D&#43;%E4%B8%89%E5%A7%90%E5%BC%9F%E5%B8%83%E4%B8%81%E5%A5%BD%E5%90%83%E5%97%8E%3F
Fw: [討論] 有人一樣覺得三姊弟布丁濫用同情心嗎,https://www.ptt.cc/bbs/Gossiping/search?q=author%3AAJAPPLE
[爆卦] 監票者聯盟 vs 全民監票聯盟,https://www.ptt.cc/bbs/Gossiping/M.1452253205.A.DDD.html
[公告] 開花水桶,https://www.ptt.cc/bbs/Gossiping/search?q=thread%3A%5B%E7%88%86%E5%8D%A6%5D&#43;%E6%9C%80%E7%B5%82%E5%A0%B4%E7%B8%BD%E7%B5%B1%E6%94%BF%E8%A6%8B%E7%99%BC%E8%A1%A8%E6%9C%83%E7%B6%B2%E8%B7%AF%E7%9B%B4%E6%92%AD%E5%88%97%E8%A1%A8
page,453
[新聞] 公務員被叫去當助選義工 幹的竟是製作抹,https://www.ptt.cc/bbs/Gossiping/M.1452348083.A.B0D.html
Fw: [爆卦] 馬政府正式完全開放中國人到台定居!,https://www.ptt.cc/bbs/Gossiping/search?q=thread%3A%5B%E6%96%B0%E8%81%9E%5D&#43;%E5%85%AC%E5%8B%99%E5%93%A1%E8%A2%AB%E5%8F%AB%E5%8E%BB%E7%95%B6%E5%8A%A9%E9%81%B8%E7%BE%A9%E5%B7%A5&#43;%E5%B9%B9%E7%9A%84%E7%AB%9F%E6%98%AF%E8%A3%BD%E4%BD%9C%E6%8A%B9
[爆卦] 台大&#34;成績可能不佳的同學考後一周勿回鄉&#34;,https://www.ptt.cc/bbs/Gossiping/search?q=author%3Acblin0605
[公告] 猴子水桶XCVIII,https://www.ptt.cc/bbs/Gossiping/M.1452348549.A.A40.html
Re: [問卦] 有沒有賣愛心送布丁的姐姐舊臉書的卦,https://www.ptt.cc/bbs/Gossiping/search?q=thread%3A%5B%E7%88%86%E5%8D%A6%5D&#43;%E9%A6%AC%E6%94%BF%E5%BA%9C%E6%AD%A3%E5%BC%8F%E5%AE%8C%E5%85%A8%E9%96%8B%E6%94%BE%E4%B8%AD%E5%9C%8B%E4%BA%BA%E5%88%B0%E5%8F%B0%E5%AE%9A%E5%B1%85%21
Re: [ＦＢ] 三姊弟甜品點心坊,https://www.ptt.cc/bbs/Gossiping/search?q=author%3ACityfrighten
[爆卦] 爆料有人願意賠償布丁的買家,https://www.ptt.cc/bbs/Gossiping/M.1452359008.A.A66.html
Re: [問卦]布丁姊的手機到底是姑丈還是網友送的?,https://www.ptt.cc/bbs/Gossiping/search?q=thread%3A%5B%E7%88%86%E5%8D%A6%5D&#43;%E5%8F%B0%E5%A4%A7%22%E6%88%90%E7%B8%BE%E5%8F%AF%E8%83%BD%E4%B8%8D%E4%BD%B3%E7%9A%84%E5%90%8C%E5%AD%B8%E8%80%83%E5%BE%8C%E4%B8%80%E5%91%A8%E5%8B%BF%E5%9B%9E%E9%84%89%22
[新聞] 可憐故事攏係假？ 布丁三姊弟遭起底…竟是小童星,https://www.ptt.cc/bbs/Gossiping/search?q=author%3Aandy880036s
[公告] 盒盒水桶,https://www.ptt.cc/bbs/Gossiping/M.1452360518.A.C24.html
[問卦] 神掌打電話到學生宿舍,https://www.ptt.cc/bbs/Gossiping/M.1452420308.A.921.html
[公告] 猴子水桶XCIX,https://www.ptt.cc/bbs/Gossiping/search?q=thread%3A%5B%E5%95%8F%E5%8D%A6%5D&#43;%E7%A5%9E%E6%8E%8C%E6%89%93%E9%9B%BB%E8%A9%B1%E5%88%B0%E5%AD%B8%E7%94%9F%E5%AE%BF%E8%88%8D
[新聞] 「三姐弟布丁」阿嬤燒炭自殺 搶救中,https://www.ptt.cc/bbs/Gossiping/search?q=author%3ACJa56018
Re: [新聞] 「三姐弟布丁」阿嬤燒炭自殺 搶救中,https://www.ptt.cc/bbs/Gossiping/M.1452420346.A.8AE.html
[問卦] 有人的眉毛會跟鬢角連在一起嗎？,https://www.ptt.cc/bbs/Gossiping/search?q=thread%3A%5B%E5%85%AC%E5%91%8A%5D&#43;%E7%8C%B4%E5%AD%90%E6%B0%B4%E6%A1%B6XCIX
[公告] 盒盒水桶2,https://www.ptt.cc/bbs/Gossiping/search?q=author%3Akasion
Re: [爆卦] 燒炭血液檢查都正常？,https://www.ptt.cc/bbs/Gossiping/M.1452421297.A.2BE.html
[爆卦] 新竹小英場人很多,https://www.ptt.cc/bbs/Gossiping/search?q=thread%3A%5B%E6%96%B0%E8%81%9E%5D&#43;%E3%80%8C%E4%B8%89%E5%A7%90%E5%BC%9F%E5%B8%83%E4%B8%81%E3%80%8D%E9%98%BF%E5%AC%A4%E7%87%92%E7%82%AD%E8%87%AA%E6%AE%BA&#43;%E6%90%B6%E6%95%91%E4%B8%AD
[新聞] 布丁阿嬤脫險 眼光泛淚情緒激動,https://www.ptt.cc/bbs/Gossiping/search?q=author%3AHuntelaar
[爆卦] 倫哥生氣了,https://www.ptt.cc/bbs/Gossiping/M.1452421659.A.66B.html
Re: [爆卦] 倫哥生氣了,https://www.ptt.cc/bbs/Gossiping/search?q=thread%3A%5B%E6%96%B0%E8%81%9E%5D&#43;%E3%80%8C%E4%B8%89%E5%A7%90%E5%BC%9F%E5%B8%83%E4%B8%81%E3%80%8D%E9%98%BF%E5%AC%A4%E7%87%92%E7%82%AD%E8%87%AA%E6%AE%BA&#43;%E6%90%B6%E6%95%91%E4%B8%AD
[爆卦] 覽趴震現身,https://www.ptt.cc/bbs/Gossiping/search?q=author%3Aliar5566
[問卦] 如果倫哥表態支持蔡英文會怎樣?,https://www.ptt.cc/bbs/Gossiping/M.1452421994.A.19A.html
[爆卦] 繼承懶趴震火的意志,https://www.ptt.cc/bbs/Gossiping/search?q=thread%3A%5B%E5%95%8F%E5%8D%A6%5D&#43;%E6%9C%89%E4%BA%BA%E7%9A%84%E7%9C%89%E6%AF%9B%E6%9C%83%E8%B7%9F%E9%AC%A2%E8%A7%92%E9%80%A3%E5%9C%A8%E4%B8%80%E8%B5%B7%E5%97%8E%EF%BC%9F
[問卦] 有沒有三姊弟是八嘎冏的八卦?,https://www.ptt.cc/bbs/Gossiping/search?q=author%3Ausecake
Re: [問卦] 剛剛加了覽趴震fb好友請問下一步??,https://www.ptt.cc/bbs/Gossiping/M.1452423122.A.503.html
[爆卦] 三姊弟的其中一個網友找到了,https://www.ptt.cc/bbs/Gossiping/search?q=thread%3A%5B%E5%85%AC%E5%91%8A%5D&#43;%E7%9B%92%E7%9B%92%E6%B0%B4%E6%A1%B62
[公告] 水桶,https://www.ptt.cc/bbs/Gossiping/search?q=author%3Aseabox
Fw: [爆卦] 阻止馬英九暴衝修改行政命令-行動開始!,https://www.ptt.cc/bbs/Gossiping/M.1452423656.A.CFD.html
[爆卦] 我知道可是瑞凡是誰了,https://www.ptt.cc/bbs/Gossiping/search?q=thread%3A%5B%E7%88%86%E5%8D%A6%5D&#43;%E7%87%92%E7%82%AD%E8%A1%80%E6%B6%B2%E6%AA%A2%E6%9F%A5%E9%83%BD%E6%AD%A3%E5%B8%B8%EF%BC%9F
page,454
[ＦＢ] 鍾年晃：莊敬高中發走路工,https://www.ptt.cc/bbs/Gossiping/M.1452435408.A.B54.html
[問卦] 有沒有團購網店家說話不算話的八卦?,https://www.ptt.cc/bbs/Gossiping/search?q=thread%3A%5B%EF%BC%A6%EF%BC%A2%5D&#43;%E9%8D%BE%E5%B9%B4%E6%99%83%EF%BC%9A%E8%8E%8A%E6%95%AC%E9%AB%98%E4%B8%AD%E7%99%BC%E8%B5%B0%E8%B7%AF%E5%B7%A5
[爆卦] 懶趴震懶人包（非布丁事件懶人包）,https://www.ptt.cc/bbs/Gossiping/search?q=author%3AEvilisGood
Re: [問卦] 哪個藝人會先出來譴責？,https://www.ptt.cc/bbs/Gossiping/M.1452436996.A.5FB.html
Re: [新聞] 柯文哲只顧騎車　放任河濱公園荒廢,https://www.ptt.cc/bbs/Gossiping/search?q=thread%3A%5B%E5%95%8F%E5%8D%A6%5D&#43;%E6%9C%89%E6%B2%92%E6%9C%89%E5%9C%98%E8%B3%BC%E7%B6%B2%E5%BA%97%E5%AE%B6%E8%AA%AA%E8%A9%B1%E4%B8%8D%E7%AE%97%E8%A9%B1%E7%9A%84%E5%85%AB%E5%8D%A6%3F
Re: [新聞] 花蓮立委／藍造勢大會 上萬人站出來反多元,https://www.ptt.cc/bbs/Gossiping/search?q=author%3Aguohuo
[公告] 開花水桶,https://www.ptt.cc/bbs/Gossiping/M.1452438222.A.F90.html
[爆卦] 高雄大順好市多退好退滿,https://www.ptt.cc/bbs/Gossiping/search?q=thread%3A%5B%E7%88%86%E5%8D%A6%5D&#43;%E6%87%B6%E8%B6%B4%E9%9C%87%E6%87%B6%E4%BA%BA%E5%8C%85%EF%BC%88%E9%9D%9E%E5%B8%83%E4%B8%81%E4%BA%8B%E4%BB%B6%E6%87%B6%E4%BA%BA%E5%8C%85%EF%BC%89
Re: [問卦] 柯P雙城計劃造假可能性?,https://www.ptt.cc/bbs/Gossiping/search?q=author%3An810516
[公告] 盒盒水桶1,https://www.ptt.cc/bbs/Gossiping/M.1452464815.A.DB7.html
Re: [新聞] 彰化立委／綠四席全上 吳敦義：天方夜譚,https://www.ptt.cc/bbs/Gossiping/search?q=thread%3A%5B%E5%95%8F%E5%8D%A6%5D&#43;%E5%93%AA%E5%80%8B%E8%97%9D%E4%BA%BA%E6%9C%83%E5%85%88%E5%87%BA%E4%BE%86%E8%AD%B4%E8%B2%AC%EF%BC%9F
[爆卦] 你家的幽靈人口準備去投票了你知道嗎,https://www.ptt.cc/bbs/Gossiping/search?q=author%3Abonela
[公告] 盒-水桶,https://www.ptt.cc/bbs/Gossiping/M.1452471128.A.946.html
Fw: [爆卦] 新一要去衝毛治國家阻擋開放外籍白領!,https://www.ptt.cc/bbs/Gossiping/search?q=thread%3A%5B%E6%96%B0%E8%81%9E%5D&#43;%E6%9F%AF%E6%96%87%E5%93%B2%E5%8F%AA%E9%A1%A7%E9%A8%8E%E8%BB%8A%E3%80%80%E6%94%BE%E4%BB%BB%E6%B2%B3%E6%BF%B1%E5%85%AC%E5%9C%92%E8%8D%92%E5%BB%A2
Re: [新聞] 加泰隆尼亞領袖　準備展開獨立進程,https://www.ptt.cc/bbs/Gossiping/search?q=author%3Amajorleague1
[問卦] 有關軍中&#34;止伙費&#34;的發放期限,https://www.ptt.cc/bbs/Gossiping/M.1452478428.A.C0D.html
[ＦＢ] 蔡英文 (點亮台灣in天安門),https://www.ptt.cc/bbs/Gossiping/search?q=thread%3A%5B%E6%96%B0%E8%81%9E%5D&#43;%E8%8A%B1%E8%93%AE%E7%AB%8B%E5%A7%94%EF%BC%8F%E8%97%8D%E9%80%A0%E5%8B%A2%E5%A4%A7%E6%9C%83&#43;%E4%B8%8A%E8%90%AC%E4%BA%BA%E7%AB%99%E5%87%BA%E4%BE%86%E5%8F%8D%E5%A4%9A%E5%85%83
[爆卦] 中時0112頭版,https://www.ptt.cc/bbs/Gossiping/search?q=author%3Asiberia
[公告] 水桶,https://www.ptt.cc/bbs/Gossiping/M.1452490605.A.4B8.html
[問卦] 可憐之人必有可恨之處的八卦？,https://www.ptt.cc/bbs/Gossiping/search?q=thread%3A%5B%E5%85%AC%E5%91%8A%5D&#43;%E9%96%8B%E8%8A%B1%E6%B0%B4%E6%A1%B6
page,455
[爆卦] 黃安要回臺灣了,https://www.ptt.cc/bbs/Gossiping/M.1452567759.A.961.html
[問卦] 有迷有姓柯的都很厲害的卦?,https://www.ptt.cc/bbs/Gossiping/search?q=thread%3A%5B%E7%88%86%E5%8D%A6%5D&#43;%E9%BB%83%E5%AE%89%E8%A6%81%E5%9B%9E%E8%87%BA%E7%81%A3%E4%BA%86
[爆卦] 林郁方你投票免除死刑啊!!幹嘛切割自己!!,https://www.ptt.cc/bbs/Gossiping/search?q=author%3AJohnLenon
[爆卦] 我收到TVBS的信了,https://www.ptt.cc/bbs/Gossiping/M.1452571154.A.899.html
Fw: [趣事] 到民國黨臉書社團一日遊,https://www.ptt.cc/bbs/Gossiping/search?q=thread%3A%5B%E5%95%8F%E5%8D%A6%5D&#43;%E6%9C%89%E8%BF%B7%E6%9C%89%E5%A7%93%E6%9F%AF%E7%9A%84%E9%83%BD%E5%BE%88%E5%8E%B2%E5%AE%B3%E7%9A%84%E5%8D%A6%3F
[爆卦] 貼好貼滿黨徽行動發起人敬告羅淑蕾女士,https://www.ptt.cc/bbs/Gossiping/search?q=author%3ALupinArsene
[公告] 水桶,https://www.ptt.cc/bbs/Gossiping/M.1452589361.A.C02.html
[爆卦] KMT候選人part 1 台北一、五,https://www.ptt.cc/bbs/Gossiping/search?q=thread%3A%5B%E7%88%86%E5%8D%A6%5D&#43;%E6%9E%97%E9%83%81%E6%96%B9%E4%BD%A0%E6%8A%95%E7%A5%A8%E5%85%8D%E9%99%A4%E6%AD%BB%E5%88%91%E5%95%8A%21%21%E5%B9%B9%E5%98%9B%E5%88%87%E5%89%B2%E8%87%AA%E5%B7%B1%21%21
[爆卦] 忽必烈、趕羚羊、滅臨安,https://www.ptt.cc/bbs/Gossiping/search?q=author%3Atype0
Re: [新聞] 網傳「蔡英文媽媽是酒家女」　莊瑞雄怒,https://www.ptt.cc/bbs/Gossiping/M.1452605975.A.B8E.html
[公告] 開花水桶,https://www.ptt.cc/bbs/Gossiping/search?q=thread%3A%5B%E7%88%86%E5%8D%A6%5D&#43;%E6%88%91%E6%94%B6%E5%88%B0TVBS%E7%9A%84%E4%BF%A1%E4%BA%86
[爆卦] KMT候選人part2 台北三 中山松山,https://www.ptt.cc/bbs/Gossiping/search?q=author%3Amikamitomoya
[公告] 它．水桶,https://www.ptt.cc/bbs/Gossiping/M.1452607443.A.814.html
[問卦] 半夜吐血,https://www.ptt.cc/bbs/Gossiping/search?q=thread%3A%5B%E8%B6%A3%E4%BA%8B%5D&#43;%E5%88%B0%E6%B0%91%E5%9C%8B%E9%BB%A8%E8%87%89%E6%9B%B8%E7%A4%BE%E5%9C%98%E4%B8%80%E6%97%A5%E9%81%8A
[爆卦]輪替前賣台黃金期？馬引中資欺台灣新創？,https://www.ptt.cc/bbs/Gossiping/search?q=author%3Ajaguars33
[ＦＢ] 彭文正:NCC今天要突襲通過遠傳併中嘉,https://www.ptt.cc/bbs/Gossiping/M.1452607570.A.BC4.html
[公告] 水桶,https://www.ptt.cc/bbs/Gossiping/search?q=thread%3A%5B%E7%88%86%E5%8D%A6%5D&#43;%E8%B2%BC%E5%A5%BD%E8%B2%BC%E6%BB%BF%E9%BB%A8%E5%BE%BD%E8%A1%8C%E5%8B%95%E7%99%BC%E8%B5%B7%E4%BA%BA%E6%95%AC%E5%91%8A%E7%BE%85%E6%B7%91%E8%95%BE%E5%A5%B3%E5%A3%AB
[爆卦] 楊瓊瓔15年立委只剩抹黑跟濫用公資源?,https://www.ptt.cc/bbs/Gossiping/search?q=author%3Ashiningwing
[爆卦] 新聞！演的啦 日本av男優教授的真相,https://www.ptt.cc/bbs/Gossiping/M.1452609566.A.6E0.html
[問卦] 自己朋友圈 按英九讚比英文多怎麼辦,https://www.ptt.cc/bbs/Gossiping/search?q=thread%3A%5B%E5%85%AC%E5%91%8A%5D&#43;%E6%B0%B4%E6%A1%B6
page,456
Re: [新聞] 柯文哲「一日雙城」造假？　他提10點質疑,https://www.ptt.cc/bbs/Gossiping/M.1452653069.A.7A8.html
Re: [新聞] 黃安絕地大反擊：我封殺全台電視台！,https://www.ptt.cc/bbs/Gossiping/search?q=thread%3A%5B%E6%96%B0%E8%81%9E%5D&#43;%E6%9F%AF%E6%96%87%E5%93%B2%E3%80%8C%E4%B8%80%E6%97%A5%E9%9B%99%E5%9F%8E%E3%80%8D%E9%80%A0%E5%81%87%EF%BC%9F%E3%80%80%E4%BB%96%E6%8F%9010%E9%BB%9E%E8%B3%AA%E7%96%91
Fw: [閒聊] 我所經歷的布丁事件的奇妙旅程,https://www.ptt.cc/bbs/Gossiping/search?q=author%3Abiostar
[問卦] 有沒有惹到醫師被轉診的卦？,https://www.ptt.cc/bbs/Gossiping/M.1452654631.A.19C.html
[爆卦] 在屏東做了一個夢,https://www.ptt.cc/bbs/Gossiping/search?q=thread%3A%5B%E6%96%B0%E8%81%9E%5D&#43;%E9%BB%83%E5%AE%89%E7%B5%95%E5%9C%B0%E5%A4%A7%E5%8F%8D%E6%93%8A%EF%BC%9A%E6%88%91%E5%B0%81%E6%AE%BA%E5%85%A8%E5%8F%B0%E9%9B%BB%E8%A6%96%E5%8F%B0%EF%BC%81
[爆卦] 三姐弟退款囉,https://www.ptt.cc/bbs/Gossiping/search?q=author%3Atingtih
[問卦] 有爭取基本時薪算恐嚇老闆的掛嗎？,https://www.ptt.cc/bbs/Gossiping/M.1452656271.A.074.html
[公告] 水桶,https://www.ptt.cc/bbs/Gossiping/search?q=thread%3A%5B%E9%96%92%E8%81%8A%5D&#43;%E6%88%91%E6%89%80%E7%B6%93%E6%AD%B7%E7%9A%84%E5%B8%83%E4%B8%81%E4%BA%8B%E4%BB%B6%E7%9A%84%E5%A5%87%E5%A6%99%E6%97%85%E7%A8%8B
[公告] 盒盒水桶1,https://www.ptt.cc/bbs/Gossiping/search?q=author%3Aa127
Re: [新聞] 社會怎麼了！　1小時連3班公車拒載漸凍人,https://www.ptt.cc/bbs/Gossiping/M.1452657556.A.E23.html
[爆卦] 某黨公器私用 part2,https://www.ptt.cc/bbs/Gossiping/search?q=thread%3A%5B%E5%95%8F%E5%8D%A6%5D&#43;%E6%9C%89%E6%B2%92%E6%9C%89%E6%83%B9%E5%88%B0%E9%86%AB%E5%B8%AB%E8%A2%AB%E8%BD%89%E8%A8%BA%E7%9A%84%E5%8D%A6%EF%BC%9F
Fw: [爆卦] 國民黨外圍組織花錢幫國民黨打廣告,https://www.ptt.cc/bbs/Gossiping/search?q=author%3Asouthring
[爆卦] 高雄響應貼好貼滿黨徽行動被告感言,https://www.ptt.cc/bbs/Gossiping/M.1452663497.A.CE8.html
[公告] 盒盒水桶囉2,https://www.ptt.cc/bbs/Gossiping/search?q=thread%3A%5B%E7%88%86%E5%8D%A6%5D&#43;%E5%9C%A8%E5%B1%8F%E6%9D%B1%E5%81%9A%E4%BA%86%E4%B8%80%E5%80%8B%E5%A4%A2
Fw: [爆卦] 阻擋開放低薪外籍白領的最終行動準備!,https://www.ptt.cc/bbs/Gossiping/search?q=author%3Avinckytang
[爆卦] 幽靈人口不只在你家+更新名單,https://www.ptt.cc/bbs/Gossiping/M.1452671730.A.80F.html
Fw: [趣事] 國民黨內部爆走啦,https://www.ptt.cc/bbs/Gossiping/search?q=thread%3A%5B%E7%88%86%E5%8D%A6%5D&#43;%E4%B8%89%E5%A7%90%E5%BC%9F%E9%80%80%E6%AC%BE%E5%9B%89
[ＦＢ] 監票者聯盟志工招募今晚 11:59 截止,https://www.ptt.cc/bbs/Gossiping/search?q=author%3Aafpcycu
[爆卦] 好市多林鳳營要復活了,https://www.ptt.cc/bbs/Gossiping/M.1452675274.A.1AC.html
[爆卦] 秒退滅頂戰報-內湖好市多,https://www.ptt.cc/bbs/Gossiping/search?q=thread%3A%5B%E5%95%8F%E5%8D%A6%5D&#43;%E6%9C%89%E7%88%AD%E5%8F%96%E5%9F%BA%E6%9C%AC%E6%99%82%E8%96%AA%E7%AE%97%E6%81%90%E5%9A%87%E8%80%81%E9%97%86%E7%9A%84%E6%8E%9B%E5%97%8E%EF%BC%9F
page,457
Re: [問卦] 之前反罷凌的藝人現在在幹嘛的八卦,https://www.ptt.cc/bbs/Gossiping/M.1452749747.A.BA8.html
[ＦＢ] 賴銘偉,https://www.ptt.cc/bbs/Gossiping/search?q=thread%3A%5B%E5%95%8F%E5%8D%A6%5D&#43;%E4%B9%8B%E5%89%8D%E5%8F%8D%E7%BD%B7%E5%87%8C%E7%9A%84%E8%97%9D%E4%BA%BA%E7%8F%BE%E5%9C%A8%E5%9C%A8%E5%B9%B9%E5%98%9B%E7%9A%84%E5%85%AB%E5%8D%A6
Fw: [黑特] 幹!朱立倫明天動員 8000名新北市府公務員,https://www.ptt.cc/bbs/Gossiping/search?q=author%3AIrvingKyrie
Re: [問卦] 到現在為止 有誰是在挺子瑜的?,https://www.ptt.cc/bbs/Gossiping/M.1452750433.A.5BE.html
Fw: [討論] 聯合報神預測總統大選結果！,https://www.ptt.cc/bbs/Gossiping/search?q=thread%3A%5B%EF%BC%A6%EF%BC%A2%5D&#43;%E8%B3%B4%E9%8A%98%E5%81%89
[爆卦] 林郁方你怎麼了..竟然呼籲棄朱保宋楚瑜??,https://www.ptt.cc/bbs/Gossiping/search?q=author%3Amoonstarxs
[公告] 水桶,https://www.ptt.cc/bbs/Gossiping/M.1452752000.A.34F.html
[爆卦] 苗栗徐志榮的副主委倒戈了!!!!!,https://www.ptt.cc/bbs/Gossiping/search?q=thread%3A%5B%E9%BB%91%E7%89%B9%5D&#43;%E5%B9%B9%21%E6%9C%B1%E7%AB%8B%E5%80%AB%E6%98%8E%E5%A4%A9%E5%8B%95%E5%93%A1&#43;8000%E5%90%8D%E6%96%B0%E5%8C%97%E5%B8%82%E5%BA%9C%E5%85%AC%E5%8B%99%E5%93%A1
[問卦] 689是不是都是智障?,https://www.ptt.cc/bbs/Gossiping/search?q=author%3Aplasma
[爆卦] 白狼支持台獨啊！,https://www.ptt.cc/bbs/Gossiping/M.1452754746.A.EF7.html
[爆卦] 龍山寺萬人演唱會已炸,https://www.ptt.cc/bbs/Gossiping/search?q=thread%3A%5B%E5%95%8F%E5%8D%A6%5D&#43;%E5%88%B0%E7%8F%BE%E5%9C%A8%E7%82%BA%E6%AD%A2&#43;%E6%9C%89%E8%AA%B0%E6%98%AF%E5%9C%A8%E6%8C%BA%E5%AD%90%E7%91%9C%E7%9A%84%3F
[公告] 水桶,https://www.ptt.cc/bbs/Gossiping/search?q=author%3Abelleaya
[公告] 盒盒水桶！！,https://www.ptt.cc/bbs/Gossiping/M.1452755740.A.A7E.html
[公告] 八卦版發文限制更改,https://www.ptt.cc/bbs/Gossiping/search?q=thread%3A%5B%E8%A8%8E%E8%AB%96%5D&#43;%E8%81%AF%E5%90%88%E5%A0%B1%E7%A5%9E%E9%A0%90%E6%B8%AC%E7%B8%BD%E7%B5%B1%E5%A4%A7%E9%81%B8%E7%B5%90%E6%9E%9C%EF%BC%81
[公告] 水桶,https://www.ptt.cc/bbs/Gossiping/search?q=author%3Ayamatobar
[爆卦] UCC決定買回味全股份,https://www.ptt.cc/bbs/Gossiping/M.1452756975.A.92D.html
Re: [爆卦] JYP聲明,https://www.ptt.cc/bbs/Gossiping/search?q=thread%3A%5B%E7%88%86%E5%8D%A6%5D&#43;%E6%9E%97%E9%83%81%E6%96%B9%E4%BD%A0%E6%80%8E%E9%BA%BC%E4%BA%86..%E7%AB%9F%E7%84%B6%E5%91%BC%E7%B1%B2%E6%A3%84%E6%9C%B1%E4%BF%9D%E5%AE%8B%E6%A5%9A%E7%91%9C%3F%3F
[公告] 花苞公告,https://www.ptt.cc/bbs/Gossiping/search?q=author%3Abigfish0330
"[爆卦] KMT聲援周子瑜, 中國網民喊:KMT挺台獨!!",https://www.ptt.cc/bbs/Gossiping/M.1452762133.A.F24.html
[問卦] 有沒有明天可能會出現哪些大絕的八卦?,https://www.ptt.cc/bbs/Gossiping/search?q=thread%3A%5B%E5%85%AC%E5%91%8A%5D&#43;%E6%B0%B4%E6%A1%B6
page,458
[公告] 水桶,https://www.ptt.cc/bbs/Gossiping/M.1452785634.A.4F5.html
[爆卦] 台灣獨立黨不分區過門檻也無人會當選,https://www.ptt.cc/bbs/Gossiping/search?q=thread%3A%5B%E5%85%AC%E5%91%8A%5D&#43;%E6%B0%B4%E6%A1%B6
[爆卦] 黃安：公開說我是中國人，不說就是台獨,https://www.ptt.cc/bbs/Gossiping/search?q=author%3Ablaz
[爆卦] 文山區立委候選人李慶元先生 ,https://www.ptt.cc/bbs/Gossiping/M.1452785643.A.335.html
